    0.0011748976   1.9929502e-07       183943.78       5970963.7       1866314.6
       2294719.5   1.9928910e-07       183937.74       5970766.2       1866245.5
       4589439.0   1.9928314e-07       183931.65       5970567.4       1866175.8
       6884158.5   1.9927718e-07       183925.56       5970368.6       1866106.2
       9178878.0   1.9926209e-07       183910.15       5969865.1       1865929.9
       11473597.   1.9924427e-07       183891.96       5969270.6       1865721.7
       13768317.   1.9922645e-07       183873.76       5968676.0       1865513.6
       16063036.   1.9920208e-07       183848.89       5967862.9       1865229.0
       18357756.   1.9917241e-07       183818.61       5966873.0       1864882.7
       20652475.   1.9914274e-07       183788.34       5965882.7       1864536.4
       22947195.   1.9910903e-07       183753.96       5964757.7       1864143.1
       25241914.   1.9906753e-07       183711.64       5963372.3       1863659.0
       27536634.   1.9902601e-07       183669.32       5961986.2       1863174.9
       29831353.   1.9898289e-07       183625.40       5960546.9       1862672.6
       32126073.   1.9892955e-07       183571.06       5958765.7       1862051.2
       34420792.   1.9887618e-07       183516.72       5956983.2       1861429.8
       36715512.   1.9882277e-07       183462.40       5955199.5       1860808.4
       39010231.   1.9875841e-07       183396.92       5953049.3       1860059.8
       41304951.   1.9869317e-07       183330.61       5950869.7       1859301.7
       43599670.   1.9862789e-07       183264.31       5948688.1       1858543.5
       45894390.   1.9855401e-07       183189.29       5946218.7       1857685.9
       48189109.   1.9847690e-07       183111.04       5943640.7       1856791.6
       50483829.   1.9839972e-07       183032.81       5941060.1       1855897.2
       52778548.   1.9831626e-07       182948.24       5938268.6       1854930.6
       55073268.   1.9822725e-07       182858.09       5935290.7       1853900.6
       57367987.   1.9813815e-07       182767.97       5932309.4       1852870.6
       59662707.   1.9804504e-07       182673.86       5929192.9       1851795.1
       61957426.   1.9794410e-07       182571.86       5925813.3       1850630.2
       64252146.   1.9784305e-07       182469.90       5922429.1       1849465.3
       66546865.   1.9774022e-07       182366.28       5918984.9       1848281.1
       68841585.   1.9762732e-07       182252.47       5915201.2       1846982.0
       71136304.   1.9751427e-07       182138.72       5911411.9       1845682.8
       73431024.   1.9740108e-07       182025.02       5907616.9       1844383.6
       75725743.   1.9727676e-07       181900.06       5903446.7       1842957.8
       78020463.   1.9715167e-07       181774.57       5899249.7       1841525.2
       80315182.   1.9702641e-07       181649.14       5895045.8       1840092.6
       82609902.   1.9689555e-07       181518.18       5890651.9       1838597.6
       84904621.   1.9676003e-07       181382.07       5886101.0       1837044.2
       87199341.   1.9661970e-07       181241.06       5881386.9       1835435.9
       89494060.   1.9647843e-07       181099.39       5876639.6       1833819.2
       91788780.   1.9632856e-07       180949.05       5871600.3       1832106.0
       94083499.   1.9617719e-07       180797.51       5866508.9       1830378.5
       96378219.   1.9602556e-07       180646.06       5861407.3       1828651.0
       98672938.   1.9586643e-07       180487.12       5856050.1       1826840.2
   1.0096766e+08   1.9570301e-07       180324.11       5850545.7       1824983.4
   1.0326238e+08   1.9553929e-07       180161.20       5845029.4       1823126.7
