   0.00097723722   1.2742876e-07       73568.785       3386802.0       943908.02
       1908664.5   1.2742725e-07       73567.528       3386752.8       943892.46
       3817329.1   1.2742409e-07       73564.884       3386649.6       943859.72
       5725993.6   1.2741804e-07       73559.821       3386451.8       943797.04
       7634658.2   1.2741198e-07       73554.758       3386253.9       943734.35
       9543322.7   1.2740563e-07       73549.448       3386046.4       943668.60
       11451987.   1.2739348e-07       73539.293       3385649.6       943542.89
       13360652.   1.2738134e-07       73529.139       3385252.7       943417.19
       15269316.   1.2736918e-07       73518.987       3384855.7       943291.48
       17177981.   1.2735254e-07       73505.076       3384311.8       943119.32
       19086645.   1.2733430e-07       73489.844       3383716.0       942930.77
       20995310.   1.2731606e-07       73474.613       3383119.9       942742.23
       22903974.   1.2729516e-07       73457.170       3382437.2       942526.36
       24812639.   1.2727084e-07       73436.871       3381642.4       942275.18
       26721304.   1.2724651e-07       73416.577       3380847.3       942024.01
       28629968.   1.2722132e-07       73395.579       3380024.2       941764.14
       30538633.   1.2719092e-07       73370.227       3379030.5       941450.56
       32447297.   1.2716049e-07       73344.881       3378036.2       941136.98
       34355962.   1.2713005e-07       73319.542       3377041.2       940823.40
       36264626.   1.2709447e-07       73289.919       3375878.3       940457.12
       38173291.   1.2705795e-07       73259.536       3374684.5       940081.39
       40081955.   1.2702141e-07       73229.163       3373489.8       939705.66
       41990620.   1.2698145e-07       73195.960       3372183.5       939295.16
       43899284.   1.2693883e-07       73160.555       3370789.9       938857.55
       45807949.   1.2689617e-07       73125.162       3369395.0       938419.94
       47716613.   1.2685179e-07       73088.368       3367943.8       937965.06
       49625278.   1.2680306e-07       73047.957       3366349.9       937465.88
       51533943.   1.2675427e-07       73007.563       3364754.2       936966.70
       53442607.   1.2670541e-07       72967.169       3363156.3       936467.31
       55351272.   1.2665261e-07       72923.510       3361429.0       935927.98
       57259936.   1.2659856e-07       72878.304       3359639.9       935369.65
       59168601.   1.2654269e-07       72831.576       3357788.9       934792.61
       61077265.   1.2648343e-07       72782.016       3355825.1       934181.10
       62985930.   1.2642310e-07       72731.641       3353826.3       933559.44
       64894594.   1.2636270e-07       72681.292       3351824.8       932937.77
       66803259.   1.2629958e-07       72628.704       3349733.1       932288.85
       68711923.   1.2623315e-07       72573.380       3347531.4       931606.66
       70620588.   1.2616663e-07       72518.088       3345326.5       930924.48
       72529252.   1.2609891e-07       72461.882       3343081.9       930230.99
       74437917.   1.2602636e-07       72401.629       3340676.3       929488.67
       76346582.   1.2595369e-07       72341.413       3338266.9       928746.36
       78255246.   1.2588090e-07       72281.235       3335853.7       928004.04
       80163911.   1.2580450e-07       72218.078       3333320.0       927225.78
       82072575.   1.2572598e-07       72153.242       3330794.4       926427.10
       83981240.   1.2564379e-07       72085.360       3328188.1       925591.94
       85889904.   1.2556100e-07       72017.141       3325563.1       924752.25
       87798569.   1.2547805e-07       71948.970       3322933.4       923912.55
